pID,discountPriceID
3603,10272
3603,10273
3603,10274
3603,10275
3603,10276
3603,10277
3603,10278
3604,10279
3604,10280
3605,10281
3606,10282
3607,10283
3607,10284
3607,10285
3608,10286
3608,10287
3608,10288
3608,10289
3608,10290
3609,10291
3609,10292
3609,10293
3610,10294
3610,10295
3610,10296
3610,10297
3611,10298
3611,10299
3611,10300
3612,10301
3612,10302
3612,10303
3613,10304
3613,10305
3613,10306
3614,10307
3614,10308
3614,10309
3615,10310
3615,10311
3616,10312
3617,10313
3617,10314
3617,10315
3617,10316
3617,10317
3618,10318
3618,10319
3618,10320
3619,10321
3619,10322
3619,10323
3619,10324
3620,10325
3620,10326
3620,10327
3621,10328
3621,10329
3621,10330
3621,10331
3621,10332
1637,10333
1637,10334
1637,10335
1472,10336
1472,10337
3624,10338
3624,10339
3624,10340
3625,10341
3625,10342
3625,10343
3625,10344
3626,10345
3626,10346
3626,10347
3627,10348
3627,10349
3628,10350
3629,10351
3629,10352
3629,10353
3630,10354
3631,10355
3631,10356
3632,10357
3632,10358
3633,10359
3633,10360
3633,10361
1340,10362
3635,10363
3635,10364
3635,10365
3636,10366
3636,10367
3637,10368
3637,10369
3637,10370
3638,10371
3638,10372
3638,10373
3638,10374
3639,10375
3639,10376
3640,10377
3641,10378
3641,10379
3641,10380
1047,10381
3643,10382
3643,10383
3643,10384
3644,10385
3645,10386
3645,10387
3646,10388
3646,10389
3647,10390
3648,10391
3648,10392
3648,10393
3648,10394
3649,10395
3649,10396
3650,10397
3651,10398
3652,10399
3652,10400
3652,10401
3652,10402
2683,10403
2683,10404
2683,10405
3655,10406
3655,10407
3655,10408
3656,10409
3656,10410
3657,10411
3657,10412
3657,10413
3657,10414
3657,10415
3658,10416
3658,10417
3659,10418
3659,10419
3659,10420
3659,10421
3660,10422
3660,10423
3660,10424
3661,10425
3661,10426
3661,10427
3661,10428
3661,10429
3662,10430
3662,10431
3662,10432
3662,10433
3662,10434
3663,10435
3663,10436
3663,10437
3663,10438
2921,10439
2921,10440
2921,10441
2921,10442
3665,10443
3665,10444
1760,10445
1760,10446
3667,10447
3667,10448
313,10449
3669,10450
3669,10451
3669,10452
3669,10453
3669,10454
1493,10455
1493,10456
1493,10457
3671,10458
3672,10459
3672,10460
3672,10461
3672,10462
3672,10463
3673,10464
3674,10465
3674,10466
3675,10467
3675,10468
3675,10469
3675,10470
3675,10471
3675,10472
1783,10473
1783,10474
1783,10475
3677,10476
3677,10477
3677,10478
3677,10479
3677,10480
3678,10481
3678,10482
3678,10483
3679,10484
3679,10485
3679,10486
1006,10487
1006,10488
3681,10489
3681,10490
3681,10491
3682,10492
3682,10493
3682,10494
3683,10495
3683,10496
3683,10497
3683,10498
3683,10499
3683,10500
3683,10501
3683,10502
3684,10503
3685,10504
3685,10505
3686,10506
3686,10507
3686,10508
3686,10509
3686,10510
3686,10511
3687,10512
3687,10513
3687,10514
3688,10515
3688,10516
3688,10517
3688,10518
3688,10519
3689,10520
3689,10521
3690,10522
3690,10523
3690,10524
3691,10525
3692,10526
3692,10527
3692,10528
3692,10529
3692,10530
2583,10531
2583,10532
2583,10533
2583,10534
124,10535
124,10536
124,10537
3695,10538
3695,10539
3696,10540
3696,10541
3696,10542
3697,10543
3698,10544
3698,10545
3698,10546
3699,10547
3699,10548
3699,10549
3699,10550
3699,10551
3700,10552
3700,10553
3701,10554
3701,10555
3701,10556
3702,10557
3702,10558
3702,10559
3703,10560
3703,10561
3703,10562
3704,10563
3704,10564
3704,10565
3705,10566
3705,10567
3706,10568
3707,10569
3707,10570
3708,10571
3708,10572
3708,10573
3709,10574
3709,10575
3710,10576
3710,10577
3711,10578
3711,10579
3712,10580
3713,10581
3714,10582
3714,10583
3714,10584
3715,10585
3715,10586
3716,10587
3716,10588
3716,10589
3717,10590
3717,10591
3717,10592
3718,10593
3718,10594
3718,10595
3719,10596
3719,10597
3720,10598
3720,10599
3720,10600
3720,10601
3721,10602
3721,10603
3721,10604
3721,10605
3722,10606
3722,10607
3722,10608
3722,10609
3722,10610
3722,10611
3722,10612
3723,10613
3723,10614
3723,10615
3724,10616
3725,10617
3726,10618
3727,10619
3727,10620
3727,10621
3727,10622
3727,10623
3728,10624
3728,10625
3728,10626
3728,10627
3729,10628
3730,10629
3730,10630
3731,10631
945,10632
945,10633
945,10634
3265,10635
3265,10636
3265,10637
3265,10638
3734,10639
3734,10640
3734,10641
3735,10642
3735,10643
3735,10644
3736,10645
3736,10646
3737,10647
3737,10648
3737,10649
3737,10650
3738,10651
3738,10652
3738,10653
3739,10654
3739,10655
3739,10656
3739,10657
3740,10658
3741,10659
3741,10660
3742,10661
3742,10662
3742,10663
3743,10664
3743,10665
3743,10666
3744,10667
3744,10668
3745,10669
3746,10670
3746,10671
3746,10672
3412,10673
3412,10674
3748,10675
3748,10676
3748,10677
3748,10678
3139,10679
3139,10680
3139,10681
3750,10682
3750,10683
3751,10684
3751,10685
3752,10686
3752,10687
3753,10688
3753,10689
3754,10690
3754,10691
3754,10692
3755,10693
2719,10694
2719,10695
3757,10696
3757,10697
3757,10698
3758,10699
3758,10700
3758,10701
3759,10702
3759,10703
3759,10704
3759,10705
3759,10706
3760,10707
3760,10708
3760,10709
3760,10710
2659,10711
2659,10712
2659,10713
2659,10714
3762,10715
3762,10716
3762,10717
3763,10718
3763,10719
3763,10720
3764,10721
3765,10722
3765,10723
3080,10724
3080,10725
3080,10726
3767,10727
3767,10728
3768,10729
3768,10730
3768,10731
3769,10732
3769,10733
3769,10734
3769,10735
3769,10736
3770,10737
3770,10738
3770,10739
3771,10740
3771,10741
3771,10742
3772,10743
3773,10744
3773,10745
2598,10746
3775,10747
3775,10748
3776,10749
3776,10750
3776,10751
3776,10752
3776,10753
3776,10754
3777,10755
3777,10756
3777,10757
3778,10758
3778,10759
3779,10760
3779,10761
3779,10762
3780,10763
3780,10764
3781,10765
3781,10766
3781,10767
2889,10768
2889,10769
3783,10770
3783,10771
3784,10772
3784,10773
3784,10774
3785,10775
3785,10776
3785,10777
3786,10778
3786,10779
3786,10780
3787,10781
3788,10782
3788,10783
3788,10784
3789,10785
3789,10786
3789,10787
3789,10788
3790,10789
3790,10790
3790,10791
644,10792
3792,10793
3793,10794
3793,10795
3793,10796
3793,10797
3794,10798
3794,10799
3794,10800
3795,10801
3795,10802
3795,10803
3796,10804
3796,10805
3796,10806
3796,10807
3797,10808
3797,10809
3798,10810
3798,10811
3798,10812
3798,10813
3799,10814
3799,10815
3799,10816
3800,10817
3800,10818
3800,10819
3801,10820
3801,10821
3801,10822
3802,10823
3802,10824
3802,10825
3803,10826
3803,10827
3803,10828
3804,10829
3805,10830
3806,10831
3807,10832
3808,10833
3808,10834
3808,10835
3808,10836
3809,10837
3809,10838
3810,10839
3810,10840
3811,10841
3811,10842
3812,10843
3812,10844
3812,10845
3812,10846
3812,10847
3813,10848
3813,10849
3815,10850
3815,10851
3816,10852
3816,10853
3816,10854
3817,10855
3817,10856
3817,10857
3817,10858
3818,10859
3818,10860
3819,10861
3819,10862
3819,10863
3819,10864
3819,10865
3820,10866
3820,10867
3821,10868
3821,10869
3821,10870
3821,10871
1321,10872
1321,10873
3823,10874
3823,10875
3824,10876
3824,10877
3824,10878
3825,10879
3826,10880
3827,10881
3827,10882
3827,10883
3827,10884
3828,10885
3828,10886
3828,10887
3828,10888
3828,10889
3829,10890
3830,10891
3830,10892
3830,10893
3831,10894
3831,10895
3832,10896
3832,10897
3832,10898
3833,10899
3833,10900
3833,10901
3834,10902
3834,10903
3835,10904
3835,10905
3835,10906
3836,10907
3836,10908
3836,10909
3837,10910
3837,10911
3837,10912
3838,10913
3838,10914
3838,10915
3838,10916
3839,10917
3839,10918
3839,10919
3840,10920
3840,10921
3841,10922
3841,10923
3842,10924
3707,10925
3707,10926
3707,10927
3844,10928
3844,10929
3845,10930
3845,10931
3845,10932
3845,10933
3846,10934
3846,10935
3847,10936
3847,10937
3847,10938
3847,10939
3848,10940
3848,10941
3848,10942
3849,10943
3849,10944
3849,10945
3849,10946
3849,10947
3849,10948
3850,10949
3850,10950
3850,10951
3850,10952
3851,10953
3851,10954
3851,10955
3851,10956
3851,10957
3851,10958
3852,10959
3853,10960
3853,10961
3853,10962
3853,10963
3853,10964
3854,10965
3854,10966
3854,10967
3855,10968
3855,10969
3856,10970
3856,10971
3856,10972
3856,10973
3857,10974
3857,10975
3857,10976
3858,10977
3858,10978
3858,10979
3859,10980
3860,10981
3860,10982
3861,10983
3862,10984
3862,10985
3863,10986
3863,10987
3864,10988
3864,10989
3864,10990
3865,10991
3865,10992
3866,10993
3866,10994
3866,10995
3867,10996
3867,10997
3867,10998
3868,10999
3868,11000
3868,11001
3869,11002
3869,11003
3869,11004
3870,11005
3870,11006
3871,11007
3871,11008
3872,11009
3872,11010
3873,11011
3873,11012
3874,11013
3875,11014
3875,11015
3875,11016
3875,11017
3876,11018
3876,11019
3876,11020
3876,11021
3877,11022
3877,11023
3878,11024
3878,11025
3879,11026
3879,11027
3879,11028
3879,11029
3879,11030
3879,11031
3880,11032
3880,11033
3880,11034
3881,11035
3881,11036
3882,11037
3883,11038
3883,11039
3883,11040
3883,11041
3883,11042
3884,11043
3884,11044
874,11045
3886,11046
3886,11047
3887,11048
3887,11049
3887,11050
3887,11051
3887,11052
3888,11053
3888,11054
3888,11055
3888,11056
3889,11057
3889,11058
3889,11059
3890,11060
3890,11061
3890,11062
3891,11063
3891,11064
3891,11065
3891,11066
3892,11067
3892,11068
3892,11069
3892,11070
3892,11071
3892,11072
3893,11073
3894,11074
3894,11075
1243,11076
1243,11077
3896,11078
3897,11079
3897,11080
3897,11081
3897,11082
3897,11083
3898,11084
3898,11085
3899,11086
3899,11087
3899,11088
3900,11089
3900,11090
3901,11091
3901,11092
3901,11093
3901,11094
1678,11095
1678,11096
3385,11097
3385,11098
3385,11099
3904,11100
3904,11101
3904,11102
3904,11103
3904,11104
3904,11105
3905,11106
3905,11107
2531,11108
2531,11109
2531,11110
3907,11111
3907,11112
3908,11113
3908,11114
3908,11115
3909,11116
3909,11117
3910,11118
3910,11119
3911,11120
3911,11121
3911,11122
3911,11123
3911,11124
3911,11125
3911,11126
3912,11127
3912,11128
3913,11129
3913,11130
3913,11131
3914,11132
3914,11133
3914,11134
3915,11135
3905,11136
3905,11137
3905,11138
3917,11139
3917,11140
3917,11141
3917,11142
3917,11143
3918,11144
3919,11145
3919,11146
3920,11147
3920,11148
3921,11149
3922,11150
3922,11151
3922,11152
3923,11153
3923,11154
3924,11155
3924,11156
3925,11157
3925,11158
3926,11159
3926,11160
3926,11161
3926,11162
3926,11163
3927,11164
3927,11165
3927,11166
1561,11167
1561,11168
1561,11169
3929,11170
3929,11171
382,11172
382,11173
3932,11174
3932,11175
3932,11176
3932,11177
3933,11178
3934,11179
3934,11180
3935,11181
3935,11182
3936,11183
3937,11184
3937,11185
3937,11186
3938,11187
3938,11188
3938,11189
3938,11190
3938,11191
3938,11192
3938,11193
3938,11194
3938,11195
3938,11196
3938,11197
3939,11198
3940,11199
3940,11200
3940,11201
3940,11202
3591,11203
3942,11204
3942,11205
3942,11206
3942,11207
3942,11208
3942,11209
1465,11210
1465,11211
1465,11212
1465,11213
3944,11214
3944,11215
3944,11216
3945,11217
3946,11218
3946,11219
3946,11220
3947,11221
3947,11222
3947,11223
3947,11224
3948,11225
3948,11226
3949,11227
3949,11228
3950,11229
3950,11230
3950,11231
3950,11232
3951,11233
3951,11234
3951,11235
3952,11236
3952,11237
3952,11238
3952,11239
3953,11240
3953,11241
1142,11242
1142,11243
3955,11244
3955,11245
3955,11246
3955,11247
3955,11248
3956,11249
3956,11250
3956,11251
3956,11252
3956,11253
3957,11254
3957,11255
3957,11256
3957,11257
3958,11258
3958,11259
3958,11260
3959,11261
3959,11262
3960,11263
3961,11264
3961,11265
3961,11266
3961,11267
3961,11268
3961,11269
3962,11270
3962,11271
3962,11272
3963,11273
3963,11274
3964,11275
3965,11276
3965,11277
3966,11278
3966,11279
3966,11280
3966,11281
3966,11282
3967,11283
3967,11284
3968,11285
3968,11286
3968,11287
3968,11288
3968,11289
3969,11290
3969,11291
3969,11292
3970,11293
3970,11294
3970,11295
3970,11296
3970,11297
3971,11298
3971,11299
3971,11300
3049,11301
3049,11302
3973,11303
3973,11304
3974,11305
3974,11306
3975,11307
3976,11308
3977,11309
3977,11310
3977,11311
3977,11312
3978,11313
1220,11314
1220,11315
1220,11316
3980,11317
3981,11318
3981,11319
3981,11320
3982,11321
3982,11322
3982,11323
3983,11324
3983,11325
3983,11326
3984,11327
3984,11328
3984,11329
3984,11330
3985,11331
3985,11332
3985,11333
3986,11334
3986,11335
3986,11336
3986,11337
3987,11338
3987,11339
3987,11340
3987,11341
3987,11342
3988,11343
3988,11344
3988,11345
3988,11346
3989,11347
3989,11348
3990,11349
3990,11350
3990,11351
3990,11352
3991,11353
3991,11354
3992,11355
3992,11356
3992,11357
1525,11358
3994,11359
3995,11360
3995,11361
3995,11362
3996,11363
3996,11364
3996,11365
3996,11366
3997,11367
3997,11368
3997,11369
3998,11370
3998,11371
3998,11372
3999,11373
3999,11374
4000,11375
4000,11376
4000,11377
4001,11378
4001,11379
4001,11380
4002,11381
4002,11382
4002,11383
4003,11384
4003,11385
4004,11386
4004,11387
4004,11388
4005,11389
4005,11390
4005,11391
4006,11392
4006,11393
4006,11394
4007,11395
4007,11396
4007,11397
2541,11398
2541,11399
2541,11400
2541,11401
4009,11402
4009,11403
4009,11404
4010,11405
4010,11406
4010,11407
4010,11408
4010,11409
4011,11410
4011,11411
4011,11412
4011,11413
4011,11414
4011,11415
4012,11416
4012,11417
4012,11418
4012,11419
4013,11420
4013,11421
4014,11422
4015,11423
4015,11424
4015,11425
4015,11426
4015,11427
4016,11428
4016,11429
4016,11430
4016,11431
4016,11432
4017,11433
4017,11434
4017,11435
4017,11436
4018,11437
4018,11438
4018,11439
4019,11440
4019,11441
4020,11442
4020,11443
4020,11444
4021,11445
4021,11446
4021,11447
1477,11448
4023,11449
4023,11450
4023,11451
4023,11452
4024,11453
4024,11454
4024,11455
4025,11456
4026,11457
4026,11458
4027,11459
4028,11460
4028,11461
4029,11462
4029,11463
4029,11464
4030,11465
4031,11466
4031,11467
4031,11468
4032,11469
4033,11470
4033,11471
4033,11472
4033,11473
4034,11474
4034,11475
4034,11476
4034,11477
4034,11478
4035,11479
4035,11480
4036,11481
4037,11482
4037,11483
4038,11484
4038,11485
4038,11486
4038,11487
4039,11488
4039,11489
4039,11490
4041,11491
2003,11492
2003,11493
2003,11494
2003,11495
4043,11496
4043,11497
4043,11498
4043,11499
4044,11500
4044,11501
4044,11502
2441,11503
2441,11504
2441,11505
2441,11506
4046,11507
4046,11508
4047,11509
4047,11510
4047,11511
4047,11512
4047,11513
4048,11514
4048,11515
4050,11516
4051,11517
4051,11518
4051,11519
4052,11520
4052,11521
3582,11522
3582,11523
3582,11524
4054,11525
4054,11526
4054,11527
4054,11528
4055,11529
4056,11530
4056,11531
4056,11532
4056,11533
4056,11534
4056,11535
3706,11536
3706,11537
3706,11538
3706,11539
4058,11540
4058,11541
4059,11542
4059,11543
4060,11544
4060,11545
4061,11546
4062,11547
4062,11548
4063,11549
4063,11550
4063,11551
4065,11552
4065,11553
4065,11554
4066,11555
4066,11556
4066,11557
4067,11558
4067,11559
198,11560
198,11561
198,11562
4069,11563
4069,11564
4070,11565
4070,11566
4070,11567
4070,11568
4070,11569
4071,11570
4071,11571
4071,11572
4072,11573
4073,11574
4073,11575
4073,11576
4074,11577
4074,11578
4075,11579
4075,11580
4075,11581
4076,11582
4076,11583
4078,11584
4078,11585
4078,11586
4078,11587
4079,11588
4079,11589
4079,11590
4080,11591
4081,11592
4082,11593
4082,11594
4082,11595
4083,11596
4083,11597
4084,11598
4084,11599
4084,11600
4084,11601
4085,11602
3014,11603
4087,11604
4087,11605
4088,11606
4088,11607
4088,11608
4089,11609
4089,11610
4089,11611
4089,11612
4089,11613
4089,11614
4090,11615
4090,11616
4090,11617
4090,11618
4091,11619
4091,11620
4091,11621
4091,11622
4091,11623
4092,11624
4092,11625
4092,11626
4093,11627
4093,11628
4093,11629
4093,11630
4094,11631
4095,11632
2394,11633
2394,11634
2394,11635
2394,11636
2394,11637
4097,11638
4098,11639
4098,11640
4098,11641
4098,11642
4099,11643
4099,11644
4099,11645
4100,11646
4101,11647
4101,11648
4101,11649
4102,11650
4102,11651
4103,11652
4103,11653
4103,11654
4104,11655
4104,11656
4104,11657
4104,11658
1343,11659
4106,11660
4106,11661
4106,11662
4107,11663
4107,11664
4107,11665
4107,11666
4108,11667
4108,11668
4108,11669
4109,11670
4110,11671
4110,11672
4111,11673
4111,11674
4112,11675
4112,11676
4112,11677
2061,11678
2061,11679
2061,11680
4114,11681
4114,11682
4114,11683
4114,11684
4115,11685
4115,11686
4115,11687
4115,11688
4115,11689
4115,11690
4116,11691
4116,11692
4116,11693
4117,11694
4117,11695
4117,11696
4118,11697
4118,11698
4118,11699
4119,11700
4119,11701
4119,11702
4119,11703
4120,11704
4120,11705
4120,11706
4121,11707
4121,11708
4121,11709
4121,11710
4122,11711
4122,11712
4122,11713
4122,11714
1100,11715
1100,11716
1100,11717
1100,11718
4125,11719
4125,11720
4126,11721
4126,11722
4127,11723
2133,11724
2133,11725
2133,11726
2133,11727
4129,11728
4129,11729
4129,11730
4130,11731
4130,11732
4131,11733
4131,11734
4131,11735
4132,11736
4132,11737
4133,11738
4133,11739
4133,11740
4134,11741
4135,11742
4135,11743
4135,11744
4135,11745
4136,11746
4136,11747
4136,11748
4137,11749
4137,11750
4137,11751
229,11752
229,11753
4139,11754
4139,11755
4139,11756
4140,11757
4140,11758
4140,11759
4140,11760
4141,11761
4141,11762
4141,11763
4141,11764
4142,11765
4142,11766
4142,11767
4142,11768
4143,11769
4143,11770
4143,11771
4143,11772
4144,11773
4144,11774
4144,11775
4145,11776
4145,11777
4145,11778
4145,11779
748,11780
748,11781
4147,11782
4148,11783
4148,11784
4149,11785
4149,11786
4149,11787
4150,11788
4150,11789
4150,11790
4151,11791
4151,11792
4151,11793
4151,11794
4152,11795
4153,11796
4154,11797
4154,11798
4154,11799
4155,11800
4155,11801
4155,11802
4156,11803
4156,11804
4157,11805
4157,11806
4158,11807
4159,11808
4159,11809
4159,11810
4159,11811
4159,11812
4160,11813
4160,11814
4160,11815
4160,11816
4160,11817
4161,11818
4161,11819
4161,11820
4162,11821
4162,11822
4162,11823
4163,11824
4163,11825
4163,11826
4163,11827
4164,11828
4166,11829
4166,11830
4166,11831
4167,11832
4167,11833
4167,11834
4168,11835
4169,11836
4169,11837
4169,11838
4169,11839
4170,11840
4170,11841
4171,11842
4171,11843
2439,11844
2439,11845
4173,11846
4173,11847
4174,11848
4174,11849
4174,11850
4174,11851
4175,11852
4175,11853
4176,11854
4176,11855
4176,11856
4176,11857
4176,11858
4176,11859
4176,11860
4177,11861
4178,11862
4178,11863
4178,11864
4179,11865
4179,11866
4180,11867
4180,11868
4180,11869
4181,11870
4181,11871
1920,11872
1920,11873
1920,11874
4183,11875
4184,11876
4184,11877
4185,11878
4185,11879
4185,11880
4186,11881
4186,11882
4186,11883
4187,11884
4188,11885
4188,11886
4188,11887
4188,11888
4189,11889
4189,11890
4190,11891
4191,11892
4191,11893
4192,11894
4192,11895
4192,11896
4193,11897
3850,11898
3850,11899
4195,11900
4195,11901
4196,11902
4196,11903
4197,11904
4197,11905
4197,11906
4197,11907
4197,11908
4198,11909
4198,11910
4198,11911
4199,11912
4199,11913
4199,11914
4200,11915
4201,11916
4201,11917
4202,11918
4202,11919
4202,11920
4202,11921
4203,11922
4204,11923
4205,11924
4205,11925
4205,11926
4206,11927
4206,11928
4206,11929
4206,11930
4207,11931
4207,11932
4207,11933
4208,11934
4208,11935
4208,11936
4209,11937
4209,11938
4209,11939
4209,11940
4209,11941
4210,11942
4210,11943
4210,11944
4211,11945
4211,11946
4211,11947
4211,11948
4212,11949
4212,11950
4212,11951
3229,11952
3229,11953
3229,11954
3229,11955
4214,11956
4214,11957
4214,11958
4214,11959
4214,11960
4215,11961
4215,11962
4216,11963
4216,11964
4216,11965
4217,11966
4217,11967
4217,11968
4218,11969
4218,11970
4218,11971
4219,11972
4220,11973
4220,11974
4221,11975
4221,11976
4221,11977
4222,11978
4222,11979
4222,11980
4222,11981
4223,11982
4223,11983
4223,11984
4224,11985
4224,11986
4224,11987
51,11988
51,11989
51,11990
4226,11991
4226,11992
4226,11993
4226,11994
3550,11995
3550,11996
3550,11997
4228,11998
4228,11999
4229,12000
4229,12001
4229,12002
4229,12003
4229,12004
4229,12005
4229,12006
4230,12007
4230,12008
4231,12009
4231,12010
4231,12011
4232,12012
4232,12013
4232,12014
4233,12015
4233,12016
4233,12017
4233,12018
4234,12019
4234,12020
4234,12021
4235,12022
4235,12023
4236,12024
4236,12025
4236,12026
4236,12027
4237,12028
4239,12029
4239,12030
4239,12031
4240,12032
4240,12033
4240,12034
4240,12035
4240,12036
4241,12037
4241,12038
4242,12039
4242,12040
4242,12041
4242,12042
4243,12043
4243,12044
4244,12045
4244,12046
4244,12047
4244,12048
4244,12049
4244,12050
4245,12051
4245,12052
4245,12053
4246,12054
4246,12055
2141,12056
2141,12057
4248,12058
4248,12059
4248,12060
4249,12061
4249,12062
4249,12063
4250,12064
4251,12065
4251,12066
4251,12067
4251,12068
4253,12069
4253,12070
4253,12071
4253,12072
4253,12073
4254,12074
4255,12075
4255,12076
4255,12077
4256,12078
4256,12079
4257,12080
4257,12081
4257,12082
4257,12083
4259,12084
4259,12085
4259,12086
4260,12087
4260,12088
4261,12089
4261,12090
4261,12091
4261,12092
4262,12093
4263,12094
4263,12095
4263,12096
4263,12097
4263,12098
4264,12099
4264,12100
4264,12101
4264,12102
4264,12103
4264,12104
4265,12105
4265,12106
4265,12107
4266,12108
4266,12109
4267,12110
4267,12111
4267,12112
4268,12113
4268,12114
4269,12115
4269,12116
4270,12117
4270,12118
4270,12119
4271,12120
4271,12121
4271,12122
4271,12123
4271,12124
4271,12125
4272,12126
4272,12127
4272,12128
4272,12129
4273,12130
4274,12131
4274,12132
4274,12133
4275,12134
4275,12135
4276,12136
4276,12137
4276,12138
4276,12139
4276,12140
4277,12141
4277,12142
4277,12143
4277,12144
4277,12145
4278,12146
4278,12147
4278,12148
4279,12149
4279,12150
4279,12151
4279,12152
4280,12153
4280,12154
4280,12155
4281,12156
4281,12157
51,12158
51,12159
4283,12160
4284,12161
4284,12162
4285,12163
4285,12164
4286,12165
4287,12166
4287,12167
4287,12168
4288,12169
4288,12170
4289,12171
4289,12172
4290,12173
4290,12174
76,12175
76,12176
4292,12177
4292,12178
4293,12179
4293,12180
4293,12181
4294,12182
4294,12183
4294,12184
1537,12185
1537,12186
1537,12187
1537,12188
4296,12189
4296,12190
4296,12191
4296,12192
4297,12193
4297,12194
4297,12195
4297,12196
4297,12197
4297,12198
4298,12199
4298,12200
4298,12201
4299,12202
4299,12203
4299,12204
4300,12205
4300,12206
4301,12207
4301,12208
258,12209
258,12210
258,12211
258,12212
628,12213
628,12214
628,12215
628,12216
4304,12217
4304,12218
4304,12219
4304,12220
4304,12221
4305,12222
4305,12223
4305,12224
4305,12225
4306,12226
4306,12227
4306,12228
4307,12229
4307,12230
4307,12231
4307,12232
4307,12233
4308,12234
4308,12235
4308,12236
4308,12237
4309,12238
4309,12239
4309,12240
4310,12241
4310,12242
4310,12243
4310,12244
4311,12245
4311,12246
4312,12247
4312,12248
4313,12249
4314,12250
4314,12251
3390,12252
3390,12253
4316,12254
4316,12255
4316,12256
4317,12257
4317,12258
4317,12259
4318,12260
4318,12261
4318,12262
1861,12263
1861,12264
1861,12265
4320,12266
4320,12267
4321,12268
4321,12269
4321,12270
4321,12271
4322,12272
4322,12273
4323,12274
4323,12275
4323,12276
4324,12277
4324,12278
4325,12279
4325,12280
4325,12281
4325,12282
4157,12283
4157,12284
4157,12285
4157,12286
4157,12287
4157,12288
4327,12289
4328,12290
2558,12291
2558,12292
2558,12293
4330,12294
4330,12295
4331,12296
4331,12297
4331,12298
4332,12299
4332,12300
4332,12301
4332,12302
4332,12303
4333,12304
4333,12305
4334,12306
4334,12307
4335,12308
4336,12309
4337,12310
4337,12311
4338,12312
4338,12313
4340,12314
4340,12315
4341,12316
4341,12317
4341,12318
4341,12319
4342,12320
4342,12321
4342,12322
4342,12323
4342,12324
4342,12325
4343,12326
4343,12327
4343,12328
4343,12329
4344,12330
4344,12331
4344,12332
4345,12333
4345,12334
4345,12335
4346,12336
4347,12337
3164,12338
3164,12339
3164,12340
3164,12341
4349,12342
4349,12343
4349,12344
4350,12345
4350,12346
4351,12347
4351,12348
4352,12349
4353,12350
4353,12351
4353,12352
4354,12353
4354,12354
4355,12355
4355,12356
4355,12357
4355,12358
4355,12359
4356,12360
4356,12361
4356,12362
4357,12363
4357,12364
4358,12365
4359,12366
4360,12367
4361,12368
4362,12369
4363,12370
4364,12371
4365,12372
4366,12373
4366,12374
4366,12375
4367,12376
4367,12377
4368,12378
4368,12379
4369,12380
4369,12381
4369,12382
4370,12383
4370,12384
4371,12385
4371,12386
4371,12387
4371,12388
4371,12389
4372,12390
4373,12391
4373,12392
4373,12393
4373,12394
4374,12395
4374,12396
4375,12397
4375,12398
4376,12399
4376,12400
4376,12401
4376,12402
4377,12403
4377,12404
4377,12405
4377,12406
4377,12407
4377,12408
4377,12409
1273,12410
1273,12411
1273,12412
4379,12413
4379,12414
4379,12415
4379,12416
4380,12417
4380,12418
4380,12419
4380,12420
4381,12421
4382,12422
4382,12423
3520,12424
3520,12425
4384,12426
4384,12427
4384,12428
4384,12429
4385,12430
4385,12431
4385,12432
4385,12433
4386,12434
4386,12435
4387,12436
4387,12437
4387,12438
4388,12439
4388,12440
4389,12441
4389,12442
4389,12443
4389,12444
4389,12445
3478,12446
3478,12447
3478,12448
3478,12449
4391,12450
4391,12451
846,12452
846,12453
846,12454
1358,12455
1358,12456
4394,12457
4394,12458
2733,12459
4396,12460
4396,12461
4396,12462
4396,12463
4397,12464
4398,12465
4399,12466
4399,12467
4399,12468
4399,12469
4400,12470
4400,12471
4400,12472
4400,12473
4401,12474
4401,12475
4402,12476
4403,12477
4403,12478
4403,12479
4403,12480
4404,12481
4405,12482
4405,12483
4405,12484
4405,12485
4405,12486
4406,12487
4406,12488
4406,12489
4407,12490
4408,12491
4408,12492
4408,12493
4408,12494
4408,12495
4409,12496
4409,12497
4409,12498
4409,12499
4409,12500
312,12501
312,12502
312,12503
312,12504
312,12505
4411,12506
4411,12507
4412,12508
4413,12509
4413,12510
4414,12511
4414,12512
4415,12513
4415,12514
4415,12515
4416,12516
4416,12517
4190,12518
4190,12519
4190,12520
4190,12521
4418,12522
4418,12523
4419,12524
4419,12525
4419,12526
4420,12527
4420,12528
4421,12529
4421,12530
4421,12531
4422,12532
4422,12533
4422,12534
4423,12535
4423,12536
4423,12537
4423,12538
4423,12539
4424,12540
4425,12541
4425,12542
4426,12543
4426,12544
4427,12545
4427,12546
4427,12547
4428,12548
4428,12549
4428,12550
4429,12551
4429,12552
4429,12553
4429,12554
4431,12555
4431,12556
4431,12557
4431,12558
4431,12559
4431,12560
4431,12561
4432,12562
4432,12563
4432,12564
4432,12565
4432,12566
4433,12567
4433,12568
4433,12569
4433,12570
4433,12571
4434,12572
4434,12573
4435,12574
4435,12575
4435,12576
4435,12577
4436,12578
4436,12579
4436,12580
4437,12581
4437,12582
4438,12583
4438,12584
4438,12585
4439,12586
4439,12587
4439,12588
4439,12589
4439,12590
4440,12591
4441,12592
4441,12593
4442,12594
4442,12595
4442,12596
4443,12597
4443,12598
4443,12599
4443,12600
4443,12601
4443,12602
4444,12603
4444,12604
4444,12605
4445,12606
4445,12607
4445,12608
4445,12609
